PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
949,299,9.344001459167645,160.70530497663452,3.408384350128307
952,300,9.08253265348774,160.87580131684854,3.37455047961836
956,301,8.72820552494176,161.08488841961758,3.443014893548088
959,302,8.737442573000276,161.3155742679357,3.6088792478148815
961,303,9.083586101345723,161.5988462077028,3.7776465304725657
964,304,9.373043593696703,161.97884572458395,3.8662786494321053
967,305,9.454988110520365,162.412840804572,3.8855627506940715
970,306,9.354650389785409,162.81345242848403,3.8874474063782216
973,307,9.12456589659299,163.09299658969834,3.8920858555958486
976,308,8.879354383349899,163.20176268123262,3.883852414935408
979,309,8.826988858862912,163.1794800193845,3.831221194014712
982,310,8.987459343832457,163.11475694422063,3.717335649157938
985,311,9.33688248649507,163.06719544011042,3.6016762016979156
988,312,9.774942993357707,163.03638669111973,3.541829959699862
991,313,10.133115522701342,163.0346855848983,3.5372568481736737
994,314,10.395958431771733,163.04660592921442,3.5777195129724673
997,315,10.608957157600695,163.01488244699166,3.606183679974581
1000,316,10.593310308155578,162.922422055859,3.6077884055539666
1003,317,10.272004482577882,162.82842898255103,3.6250605385910326
1006,318,9.781004811092194,162.792622394129,3.6562362532943573
1009,319,9.143397693143752,162.79970945418293,3.6816254619843014
1012,320,8.654507665554256,162.81072647001636,3.6970943931791456
1015,321,8.604197836107243,162.76719870275744,3.694167692912678
1018,322,8.772843562129948,162.64838542655048,3.683675365636202
1021,323,8.935255585519961,162.52346296576928,3.65097195458304
1024,324,8.908404430252249,162.40619459389794,3.606565440078138
1027,325,8.743019823465838,162.24574133982,3.5853128797076366
1030,326,8.430903002853878,162.07221791113327,3.6146095134561667
1033,327,8.119696954429457,161.91527423109378,3.6909224930391797
1036,328,8.048474811596673,161.84400274501056,3.7460798144530565
1039,329,8.272213461860607,161.8981982506482,3.7531019622422437
1042,330,8.966199252751458,162.05193172559532,3.7023813764814872
1045,331,9.632813858130463,162.16910960431736,3.630631181750919
1048,332,9.76497495388103,162.19122186890036,3.584822377431195
1051,333,9.287728976758661,162.18269146715878,3.580111915754669
1054,334,8.52971449304936,162.1497651008372,3.613113061804592
1058,335,7.841843470878009,162.03383405007395,3.686395843021679
1061,336,7.3040930803532085,161.8821024349504,3.79476793397165
1064,337,7.189731957806604,161.78806381991345,3.8781925499702368
1067,338,7.422402345939314,161.7483770072231,3.9158739715287294
1070,339,7.503285062569104,161.7728640545014,3.8875774131764294
1073,340,6.841677847004315,161.83839688479765,3.799503628032718
1076,341,5.315064701166813,161.88220929409624,3.7528604255943354
1079,342,3.5446559733390584,161.9323202702606,3.870222123535775
1082,343,2.1790370958018603,162.04687854837888,4.361472695554317
1085,344,1.3433480391673296,162.1107162549372,6.000081585004847
1088,345,0.7926349136123211,162.01814196787404,11.999999999999998
1091,346,0.7164014747944668,161.765534972466,11.999999999999998
1094,347,0.6808265675590502,161.4221696817017,11.999999999999998
1097,348,0.6506340309915348,161.1105633442874,11.999999999994696
1114,356,0.5503769307072045,159.15650687737883,11.999999999999998
1117,357,0.55165887321768,159.29582305183175,11.999999999995454
1132,364,0.5960092023457019,159.19847670913447,11.999999999999998
1135,365,0.6317230897474786,159.25991740894227,11.999999999982089
1138,366,0.6562017091184872,159.41676752942544,11.999999999999998
1141,367,0.6695309638366771,159.57826229172895,11.999999999997717
1144,368,0.6002584519083308,159.7922968548828,11.999999999999998
1155,373,1.0296717974418919,159.22349625196995,5.775526071407195
1158,374,2.0347112522967716,159.1942292529666,3.9966889449206446
1161,375,3.0550700234287524,159.27012914458967,3.6572123453728174
1164,376,3.833228831695022,159.3743908381291,3.5339847027709617
1167,377,4.3819324817914955,159.35009723754624,3.5633212716830345
1170,378,4.490484560215959,159.15613007732526,3.651204406957435
1173,379,4.121987620680417,158.85749030788233,3.753031755263645
1176,380,3.5273033902882722,158.47018977861006,3.922675607654577
1179,381,2.8077636496611547,158.18305334236874,4.13421800843063
1182,382,2.1348560807514905,158.28994944046852,4.51523662906939
1185,383,1.7413457605749803,158.4823799631158,5.0437643117443605
1188,384,1.6314112427672751,158.5675274572916,5.329049966707705
1191,385,1.7914438111638555,158.65188627098522,5.148303864535199
1194,386,2.2555283706383316,158.7700565232221,4.740200338114129
1197,387,3.280879144007728,159.03079719123906,4.232358537345015
1200,388,4.473325810850458,159.17523585306228,3.9619020655778914
1203,389,5.1665761662844725,159.3623171682143,3.890173513601161
1206,390,5.520401913380446,159.5821491819759,3.844797403910831
1209,391,5.738679072637573,159.68592721389066,3.7572621269989583
1212,392,5.8972234613666705,159.82274777553337,3.6895094828969226
1215,393,6.027989369081477,160.11633009984857,3.6555497240934565
1217,394,6.0502772183699,160.4429792476758,3.5996262347768866
1220,395,6.008862990531758,160.64933963838698,3.5636651349172017
1223,396,6.002986138011232,160.76611141123087,3.5814219436136026
1226,397,5.974746711658215,160.8073372211909,3.6454935837142144
